1637761104.424512,11
1637761104.527504,11
1637761104.631426,12
1637761104.736095,13
1637761104.840204,14
1637761104.944207,15
1637761105.047183,15
1637761105.150167,16
1637761105.255447,16
1637761105.358622,17
1637761105.465328,17
1637761105.569996,19
1637761105.673049,19
1637761105.776390,13
1637761105.879791,14
1637761105.983927,14
1637761106.088301,16
1637761106.192754,17
1637761106.297365,18
1637761106.400666,14
1637761106.504261,14
1637761106.607571,16
1637761106.711340,18
1637761106.814793,17
1637761106.918093,17
1637761107.021122,18
1637761107.124406,18
1637761107.227964,19
1637761107.331476,19
1637761107.434897,19
1637761107.539238,20
1637761107.643782,10
1637761107.748058,11
1637761107.850917,12
1637761107.957951,11
1637761108.061712,12
1637761108.168143,13
1637761108.271560,14
1637761108.374415,14
1637761108.477225,16
1637761108.580414,19
1637761108.683649,19
1637761108.789584,16
1637761108.894562,14
1637761109.001640,15
1637761109.107836,15
1637761109.213710,11
1637761109.316510,13
1637761109.421576,13
1637761109.529258,14
1637761109.637593,19
1637761109.741145,20
1637761109.845012,10
1637761109.949712,9
1637761110.052739,12
1637761110.156180,13
1637761110.261190,15
1637761110.364931,10
1637761110.468385,12
1637761110.571142,13
1637761110.676064,12
1637761110.780746,13
1637761110.883865,15
1637761110.986654,14
1637761111.091274,15
1637761111.195028,16
1637761111.298405,17
1637761111.402310,17
1637761111.506307,17
1637761111.610124,20
1637761111.714492,12
1637761111.817567,13
1637761111.922231,14
1637761112.026954,15
1637761112.130575,16
1637761112.233824,18
1637761112.337635,17
1637761112.440698,14
1637761112.544035,15
1637761112.648121,15
1637761112.751001,16
1637761112.854821,18
1637761112.959916,18
1637761113.063269,19
1637761113.166673,19
1637761113.270302,19
1637761113.374730,20
1637761113.479664,19
1637761113.583877,17
1637761113.687027,19
1637761113.790980,17
1637761113.893720,3
1637761114.001115,3
1637761114.106622,5
1637761114.209852,7
1637761114.314756,8
1637761114.420070,7
1637761114.522971,9
1637761114.626748,11
1637761114.732253,11
1637761114.837606,13
1637761114.941527,13
1637761115.045635,13
1637761115.150754,15
1637761115.254888,14
1637761115.359243,16
1637761115.463223,17
1637761115.571592,19
1637761115.676468,19
1637761115.782131,9
1637761115.886994,11
1637761115.990618,12
1637761116.094536,14
1637761116.198520,9
1637761116.310741,9
1637761116.414921,10
1637761116.519671,10
1637761116.622991,11
1637761116.728992,11
1637761116.834004,12
1637761116.939024,14
1637761117.042114,14
1637761117.150166,14
1637761117.253216,15
1637761117.356418,15
1637761117.459461,16
1637761117.564187,17
1637761117.670618,17
1637761117.773588,13
1637761117.876755,13
1637761117.979661,14
1637761118.082805,14
1637761118.188424,16
1637761118.292248,20
1637761118.438241,12
1637761118.547156,14
1637761118.651734,14
1637761118.755158,15
1637761118.858978,15
1637761118.962282,16
1637761119.068100,17
1637761119.172153,17
1637761119.275539,17
1637761119.378927,19
1637761119.482406,19
1637761119.587217,20
1637761119.690534,4
1637761119.795469,10
1637761119.899487,10
1637761120.005705,12
1637761120.110871,12
1637761120.214853,15
1637761120.319304,11
1637761120.422658,10
1637761120.526961,11
1637761120.631742,13
1637761120.735276,13
1637761120.839591,13
1637761120.944030,14
1637761121.048855,14
1637761121.153121,16
1637761121.259141,15
1637761121.362795,17
1637761121.469176,16
1637761121.574346,18
1637761121.679052,19
1637761121.783492,15
1637761121.888240,6
1637761121.993682,7
1637761122.097233,10
1637761122.201309,9
1637761122.305715,8
1637761122.411191,8
1637761122.515774,9
1637761122.620201,10
1637761122.724431,11
1637761122.828403,12
1637761122.932265,12
1637761123.035924,14
1637761123.139924,14
1637761123.243593,15
1637761123.347299,16
1637761123.451655,16
1637761123.555798,17
1637761123.659760,20
1637761123.763596,20
1637761123.868799,8
1637761123.972875,9
1637761124.077256,10
1637761124.180961,13
1637761124.284019,10
1637761124.387884,9
1637761124.491215,9
1637761124.595419,11
1637761124.698725,11
1637761124.802247,12
1637761124.906244,13
1637761125.009905,14
1637761125.112904,15
1637761125.216572,14
1637761125.320378,16
1637761125.423906,15
1637761125.527063,16
1637761125.630930,18
1637761125.734652,12
1637761125.839903,12
1637761125.943467,13
1637761126.046606,15
1637761126.150009,16
1637761126.253597,17
1637761126.357286,13
1637761126.460657,13
1637761126.563566,14
1637761126.666763,15
1637761126.769879,15
1637761126.873325,15
1637761126.976505,17
1637761127.080365,17
1637761127.184349,19
1637761127.288210,19
1637761127.392423,19
1637761127.496175,19
1637761127.599552,20
1637761127.703255,14
1637761127.807724,5
1637761127.912138,6
1637761128.015733,13
1637761128.119555,11
1637761128.223365,14
1637761128.326216,15
1637761128.429148,15
1637761128.532230,12
1637761128.635285,12
1637761128.739076,13
1637761128.842556,13
1637761128.945616,14
1637761129.048930,14
1637761129.152975,15
1637761129.257630,15
1637761129.363506,17
1637761129.473630,17
1637761129.589710,18
1637761129.693128,18
1637761129.798652,18
1637761129.901774,20
1637761130.005329,19
1637761130.110057,10
1637761130.214008,10
1637761130.317210,13
1637761130.420331,14
1637761130.524080,9
1637761130.627960,10
1637761130.731613,10
1637761130.836158,10
1637761130.939362,12
1637761131.042495,13
1637761131.146803,13
1637761131.253599,13
1637761131.356630,15
1637761131.460089,15
1637761131.565564,15
1637761131.670325,16
1637761131.775588,20
1637761131.879998,19
1637761131.983375,11
1637761132.089695,8
1637761132.193303,9
1637761132.298035,6
1637761132.401222,8
1637761132.504949,8
1637761132.611328,9
1637761132.714831,10
1637761132.818575,11
1637761132.923199,11
1637761133.029286,12
1637761133.133080,14
1637761133.236021,15
1637761133.340321,16
1637761133.445538,16
1637761133.553643,17
1637761133.657712,20
1637761133.761800,19
1637761133.865371,19
1637761133.969793,7
1637761134.072985,9
1637761134.176375,11
1637761134.280111,12
1637761134.383355,7
1637761134.486516,8
1637761134.589896,10
1637761134.697277,11
1637761134.802797,12
1637761134.905789,0
1637761135.010621,0
1637761135.113167,0
1637761135.216586,0
1637761135.320086,0
1637761135.424661,0
1637761135.533798,0
