1637761153.139341,74
1637761153.242971,76
1637761153.346030,71
1637761153.448941,70
1637761153.551862,71
1637761153.655143,71
1637761153.759286,70
1637761153.863679,71
1637761153.968213,72
1637761154.073745,77
1637761154.179778,81
1637761154.284032,84
1637761154.387608,84
1637761154.490752,81
1637761154.593755,81
1637761154.696929,92
1637761154.800416,93
1637761154.903330,91
1637761155.006511,90
1637761155.110213,73
1637761155.213448,73
1637761155.321599,71
1637761155.425594,73
1637761155.529299,74
1637761155.633247,75
1637761155.737603,78
1637761155.841141,79
1637761155.944350,75
1637761156.048319,74
1637761156.152111,81
1637761156.255241,80
1637761156.359099,84
1637761156.462985,88
1637761156.566545,94
1637761156.670624,99
1637761156.773731,94
1637761156.876945,95
1637761156.980741,92
1637761157.084186,92
1637761157.188421,76
1637761157.291723,76
1637761157.395715,76
1637761157.498714,75
1637761157.601959,75
1637761157.705881,76
1637761157.809066,77
1637761157.911846,77
1637761158.015334,78
1637761158.118840,84
1637761158.221865,84
1637761158.325346,87
1637761158.430044,87
1637761158.533564,96
1637761158.637728,96
1637761158.741812,95
1637761158.846087,95
1637761158.950054,91
1637761159.054176,94
1637761159.159667,92
1637761159.263195,77
1637761159.366595,78
1637761159.470503,78
1637761159.573573,77
1637761159.676494,80
1637761159.779556,80
1637761159.882880,80
1637761159.986298,80
1637761160.089539,79
1637761160.194359,86
1637761160.298266,84
1637761160.401636,89
1637761160.504650,91
1637761160.609602,99
1637761160.714455,98
1637761160.818411,93
1637761160.921893,94
1637761161.112695,99
1637761161.222136,99
1637761161.325524,77
1637761161.429957,78
1637761161.537177,74
1637761161.641183,40
1637761161.744903,40
1637761161.849259,40
1637761161.955162,42
1637761162.065828,49
1637761162.171009,50
1637761162.275371,60
1637761162.379658,63
1637761162.485561,70
1637761162.603200,41
1637761162.706810,42
1637761162.811289,41
1637761162.915981,41
1637761163.034071,42
1637761163.181106,42
1637761163.319250,42
1637761163.430226,37
1637761163.541622,44
1637761163.646253,43
1637761163.752293,44
1637761163.857210,44
1637761163.966709,46
1637761164.077605,56
1637761164.181672,55
1637761164.297383,58
1637761164.406424,65
1637761164.512258,74
1637761164.621685,74
1637761164.809212,48
1637761164.912386,45
1637761165.016561,45
1637761165.119812,46
1637761165.222823,47
1637761165.327517,46
1637761165.431938,46
1637761165.557433,47
1637761165.695662,49
1637761165.805985,49
1637761165.909753,48
1637761166.016829,48
1637761166.120629,56
1637761166.224126,59
1637761166.328428,69
1637761166.431485,68
1637761166.535135,78
1637761166.638713,67
1637761166.749630,52
1637761166.860125,50
1637761166.967503,50
1637761167.071097,50
1637761167.174202,50
1637761167.279494,50
1637761167.389857,51
1637761167.494004,50
1637761167.597228,52
1637761167.700763,53
1637761167.805730,53
1637761167.908922,52
1637761168.012346,54
1637761168.116214,60
1637761168.220175,64
1637761168.323247,63
1637761168.426602,73
1637761168.531304,87
1637761168.635787,82
1637761168.740619,55
1637761168.845592,54
1637761168.949916,54
1637761169.053516,54
1637761169.157726,54
1637761169.261165,54
1637761169.364206,53
1637761169.467354,55
1637761169.570676,54
1637761169.676878,54
1637761169.781754,55
1637761169.884953,55
1637761169.989200,56
1637761170.093291,66
1637761170.198668,67
1637761170.302643,65
1637761170.405955,76
1637761170.509176,75
1637761170.612840,84
1637761170.716821,81
1637761170.820891,58
1637761170.923876,57
1637761171.028031,57
1637761171.131278,57
1637761171.238072,56
1637761171.341888,59
1637761171.445640,59
1637761171.549069,59
1637761171.653650,58
1637761171.756854,59
1637761171.859463,59
1637761171.965689,60
1637761172.070409,60
1637761172.175828,67
1637761172.283908,69
1637761172.388468,70
1637761172.491862,81
1637761172.596123,87
1637761172.701687,88
1637761172.805021,75
1637761172.907861,61
1637761173.010984,59
1637761173.114261,59
1637761173.217399,61
1637761173.320967,61
1637761173.424587,61
1637761173.529651,61
1637761173.635124,61
1637761173.740177,60
1637761173.844295,61
1637761173.949543,63
1637761174.052558,62
1637761174.155917,69
1637761174.260642,70
1637761174.365696,71
1637761174.468764,82
1637761174.571402,84
1637761174.675295,91
1637761174.780311,90
1637761174.883178,64
1637761174.987526,65
1637761175.091024,63
1637761175.198126,64
1637761175.301606,65
1637761175.408532,65
1637761175.513127,64
1637761175.616158,64
1637761175.720037,65
1637761175.824209,66
1637761175.929277,66
1637761176.037709,67
1637761176.142851,72
1637761176.245894,73
1637761176.349430,76
1637761176.452664,76
1637761176.555672,87
1637761176.659018,93
1637761176.762170,94
1637761176.865131,90
1637761176.968328,66
1637761177.071469,67
1637761177.174932,65
1637761177.278128,67
1637761177.386878,66
1637761177.491279,67
1637761177.594194,68
1637761177.697181,68
1637761177.801605,67
1637761177.908272,66
1637761178.012006,69
1637761178.116161,70
1637761178.220213,77
1637761178.323452,78
1637761178.427404,78
1637761178.531009,89
1637761178.634211,89
1637761178.738111,93
1637761178.842614,93
1637761178.946147,77
1637761179.051154,77
1637761179.154325,70
1637761179.259651,69
1637761179.365357,70
1637761179.468446,70
1637761179.571402,71
1637761179.675201,72
1637761179.779610,71
1637761179.883820,71
1637761179.990572,72
1637761180.094746,71
1637761180.200578,78
1637761180.303824,79
1637761180.407923,81
1637761180.510816,88
1637761180.614794,92
1637761180.718428,99
1637761180.821398,93
1637761180.924628,92
1637761181.028023,82
1637761181.131275,83
1637761181.234926,72
1637761181.338648,73
1637761181.442637,72
1637761181.545528,71
1637761181.649588,73
1637761181.754922,73
1637761181.859547,74
1637761181.968474,74
1637761182.074323,74
1637761182.179305,84
1637761182.283360,84
1637761182.387485,83
1637761182.490665,84
1637761182.593771,95
1637761182.696808,94
1637761182.800809,94
1637761182.906402,94
1637761183.010550,86
1637761183.113652,90
1637761183.217531,83
1637761183.323619,74
1637761183.426658,75
1637761183.531773,75
1637761183.635031,76
1637761183.738485,77
1637761183.846361,77
1637761183.950201,76
1637761184.055770,78
1637761184.160743,84
1637761184.264576,84
1637761184.377935,85
1637761184.481848,87
1637761184.584954,97
1637761184.689308,97
1637761184.794644,100
1637761184.898826,94
1637761185.003495,92
1637761185.107430,98
1637761185.210983,98
1637761185.315046,78
1637761185.419447,77
1637761185.523582,77
1637761185.628080,77
1637761185.732955,78
1637761185.837387,80
1637761185.941358,80
1637761186.045009,81
1637761186.149705,79
1637761186.254114,89
1637761186.358764,89
1637761186.463758,89
1637761186.568614,89
1637761186.673880,100
1637761186.778905,99
1637761186.882528,99
1637761186.986829,94
1637761187.090458,93
1637761187.194643,100
1637761187.298661,59
1637761187.402688,40
1637761187.510920,18
1637761187.615897,21
1637761187.720061,20
1637761187.824294,23
1637761187.929213,21
1637761188.034013,23
1637761188.137587,33
1637761188.241582,43
1637761188.348678,51
1637761188.452755,24
1637761188.556456,23
1637761188.659662,23
1637761188.763293,23
1637761188.866862,23
1637761188.970479,25
1637761189.073868,24
1637761189.177608,26
1637761189.280483,25
1637761189.383673,26
1637761189.487116,26
1637761189.591239,26
1637761189.694873,27
1637761189.805926,28
1637761189.909741,29
1637761190.015648,30
1637761190.119101,36
1637761190.225615,41
1637761190.328508,56
1637761190.431664,59
1637761190.534661,32
1637761190.638401,31
1637761190.743008,31
1637761190.846281,32
1637761190.949517,32
1637761191.054390,31
1637761191.161003,32
1637761191.263922,32
1637761191.369191,34
1637761191.472880,33
1637761191.576390,34
1637761191.680566,33
1637761191.783618,35
1637761191.886979,34
1637761191.996628,35
1637761192.100706,42
1637761192.210883,45
1637761192.313948,55
1637761192.417090,68
1637761192.519916,63
1637761192.625262,36
1637761192.729903,37
1637761192.840861,36
1637761192.943658,37
1637761193.046801,38
1637761193.149747,38
1637761193.252513,37
1637761193.355373,38
1637761193.458615,38
1637761193.561512,39
1637761193.668924,38
1637761193.771852,39
1637761193.875265,39
1637761193.979874,40
1637761194.084579,40
1637761194.190603,47
1637761194.296078,50
1637761194.399760,61
1637761194.502713,70
1637761194.606011,62
1637761194.709148,42
1637761194.812259,41
1637761194.915597,42
1637761195.020652,41
1637761195.123199,42
1637761195.226388,43
1637761195.330593,43
1637761195.440927,42
1637761195.544475,43
1637761195.649101,44
1637761195.752772,44
1637761195.856453,43
1637761195.966115,44
1637761196.071279,45
1637761196.174212,53
1637761196.277595,56
1637761196.387302,65
1637761196.490554,71
1637761196.593429,74
1637761196.699327,47
1637761196.804072,47
1637761196.906865,45
1637761197.009944,46
1637761197.116024,46
1637761197.220198,47
1637761197.323762,46
1637761197.428804,46
1637761197.532449,47
1637761197.636289,47
1637761197.740407,48
1637761197.844866,48
1637761197.948197,47
1637761198.053620,49
1637761198.157524,57
1637761198.264205,57
1637761198.368098,58
1637761198.470910,59
1637761198.574194,69
1637761198.677206,75
1637761198.781020,73
1637761198.884802,52
1637761198.990206,50
1637761199.093541,50
1637761199.196974,49
1637761199.300359,51
1637761199.403464,51
1637761199.508803,51
1637761199.612032,51
1637761199.715686,9
1637761199.819048,0
1637761199.922938,0
