1637761022.522408,2
1637761022.627051,1
1637761022.730048,4
1637761022.833576,3
1637761022.936905,3
1637761023.040083,5
1637761023.142903,2
1637761023.245836,1
1637761023.348609,3
1637761023.451941,3
1637761023.558024,3
1637761023.661537,5
1637761023.764959,1
1637761023.869616,4
1637761023.973014,2
1637761024.076939,4
1637761024.180574,2
1637761024.283550,5
1637761024.387176,4
1637761024.493709,3
1637761024.597572,4
1637761024.701744,2
1637761024.807607,4
1637761024.911731,3
1637761025.016931,5
1637761025.119630,4
1637761025.223600,4
1637761025.327249,3
1637761025.430888,5
1637761025.537096,1
1637761025.640899,4
1637761025.744412,0
1637761025.848835,3
1637761025.952885,5
1637761026.074072,5
1637761026.178243,3
1637761026.281798,5
1637761026.386176,4
1637761026.495222,3
1637761026.599885,3
1637761026.703059,4
1637761026.810868,4
1637761026.915059,5
1637761027.019395,2
1637761027.126071,4
1637761027.229504,1
1637761027.332438,4
1637761027.436206,3
1637761027.540063,4
1637761027.644839,2
1637761027.749695,4
1637761027.852974,2
1637761027.956175,4
1637761028.059504,1
1637761028.166367,4
1637761028.303883,2
1637761028.410572,5
1637761028.515676,4
1637761028.619535,3
1637761028.724014,4
1637761028.827216,2
1637761028.931723,5
1637761029.035402,0
1637761029.139449,3
1637761029.243315,5
1637761029.369252,2
1637761029.473434,5
1637761029.578000,3
1637761029.682210,5
1637761029.789622,3
1637761029.892559,2
1637761029.997050,4
1637761030.101160,3
1637761030.204913,4
1637761030.311083,4
1637761030.418648,2
1637761030.524399,4
1637761030.628688,2
1637761030.733021,4
1637761030.836310,4
1637761030.939339,0
1637761031.042294,0
1637761031.145695,3
1637761031.249935,4
1637761031.354027,4
1637761031.460843,4
1637761031.564925,2
1637761031.670291,4
1637761032.010042,1
1637761032.135221,2
1637761032.260377,2
1637761032.364633,2
1637761032.630758,1
1637761032.735262,4
1637761032.850523,1
1637761032.953568,2
1637761033.057675,5
1637761033.161184,2
1637761033.265886,3
1637761033.384500,2
1637761033.488202,5
1637761033.593026,1
1637761033.698659,3
1637761033.804213,4
1637761033.908119,3
1637761034.013259,4
1637761034.120843,0
1637761034.224726,4
1637761034.328292,3
1637761034.433129,5
1637761034.536332,3
1637761034.640347,3
1637761034.743546,4
1637761034.847971,2
1637761034.951143,5
1637761035.054471,2
1637761035.158329,4
1637761035.262289,3
1637761035.366279,1
1637761035.472483,3
1637761035.575327,3
1637761035.680066,3
1637761035.784094,5
1637761035.887665,4
1637761035.990970,2
1637761036.094382,3
1637761036.197318,3
1637761036.300534,5
1637761036.404327,2
1637761036.507964,4
1637761036.611308,4
1637761036.714450,3
1637761036.819632,1
1637761036.923817,4
1637761037.030766,3
1637761037.133485,3
1637761037.236773,5
1637761037.339874,3
1637761037.443485,4
1637761037.546322,3
1637761037.650832,4
1637761037.755558,1
1637761037.859117,3
1637761037.962530,5
1637761038.066911,3
1637761038.170154,2
1637761038.273492,4
1637761038.376325,5
1637761038.480494,5
1637761038.585129,0
1637761038.688066,0
1637761038.792034,3
1637761038.896009,5
1637761038.999193,4
1637761039.102554,5
1637761039.206978,4
1637761039.311214,4
1637761039.414980,4
1637761039.518684,5
1637761039.622208,1
1637761039.725815,4
1637761039.828642,3
1637761039.932217,3
1637761040.035587,3
1637761040.140500,3
1637761040.244233,5
1637761040.347988,2
1637761040.452230,3
1637761040.556570,5
1637761040.660861,2
1637761040.764235,3
1637761040.868655,5
1637761040.980615,2
1637761041.084061,0
1637761041.187638,2
1637761041.290900,5
1637761041.394526,1
1637761041.499729,3
1637761041.603519,3
1637761041.706915,5
1637761041.813984,3
1637761041.917611,4
1637761042.020899,3
1637761042.135165,4
1637761042.238351,3
1637761042.341451,4
1637761042.444490,1
1637761042.548719,3
1637761042.652836,4
1637761042.755768,4
1637761042.858822,2
1637761042.962089,5
1637761043.065064,3
1637761043.168699,4
1637761043.272060,4
1637761043.375769,4
1637761043.479181,5
1637761043.582598,4
1637761043.685452,4
1637761043.789015,4
1637761043.892451,5
1637761043.996302,2
1637761044.102907,3
1637761044.208923,4
1637761044.316342,2
1637761044.420098,0
1637761044.524069,4
1637761044.627241,5
1637761044.730363,2
1637761044.833617,5
1637761044.936797,2
1637761045.040940,3
1637761045.144067,4
1637761045.247941,3
1637761045.351114,3
1637761045.454643,4
1637761045.560928,3
1637761045.664750,5
1637761045.769352,3
1637761045.873321,2
1637761045.976711,2
1637761046.079962,3
1637761046.185578,5
1637761046.288866,4
1637761046.392410,4
1637761046.495844,3
1637761046.599331,5
1637761046.704658,2
1637761046.808081,4
1637761046.911270,0
1637761047.014613,3
1637761047.118204,3
1637761047.223779,5
1637761047.327952,3
1637761047.432197,4
1637761047.535620,1
1637761047.642767,1
1637761047.745685,4
1637761047.850325,4
1637761047.953139,3
1637761048.056632,5
1637761048.159682,1
1637761048.262997,3
1637761048.366875,4
1637761048.470245,4
1637761048.573348,5
1637761048.677027,4
1637761048.780687,5
1637761048.889633,3
1637761048.993901,5
1637761049.097609,4
1637761049.202519,4
1637761049.307810,4
1637761049.410847,0
1637761049.515787,0
1637761049.618957,4
1637761049.722576,3
1637761049.825405,0
1637761049.928450,0
1637761050.032612,3
1637761050.136429,4
1637761050.240519,4
1637761050.344015,4
1637761050.448612,4
1637761050.552027,4
1637761050.657939,2
1637761050.761835,3
1637761050.865177,3
1637761050.970935,3
1637761051.074369,2
1637761051.180098,3
1637761051.284542,1
1637761051.389049,4
1637761051.492454,1
1637761051.596161,1
1637761051.699865,3
1637761051.807440,2
1637761051.910984,5
1637761052.014499,4
1637761052.117829,3
1637761052.220746,4
1637761052.324135,4
1637761052.427752,2
1637761052.530710,3
1637761052.633431,4
1637761052.740204,2
1637761052.844212,5
1637761052.947444,2
1637761053.050378,4
1637761053.153619,2
1637761053.256876,4
1637761053.361367,3
1637761053.464818,5
1637761053.568131,3
1637761053.672628,2
1637761053.775670,5
1637761053.879596,2
1637761053.982646,5
1637761054.086121,2
1637761054.194238,5
1637761054.300556,1
1637761054.403670,4
1637761054.506838,4
1637761054.613276,2
1637761054.716112,5
1637761054.819526,2
1637761054.922863,4
1637761055.026579,4
1637761055.130377,2
1637761055.234031,5
1637761055.337505,2
1637761055.441023,4
1637761055.544809,3
1637761055.651652,5
1637761055.754983,4
1637761055.864862,2
1637761055.968577,4
1637761056.072480,3
1637761056.177099,3
1637761056.282290,1
1637761056.388635,5
1637761056.491888,5
1637761056.596029,2
1637761056.701109,1
1637761056.804778,2
1637761056.909372,2
1637761057.012553,2
1637761057.117276,3
1637761057.220945,3
1637761057.324510,4
1637761057.428397,3
1637761057.532936,4
1637761057.638207,3
1637761057.742434,3
1637761057.846403,5
1637761057.952020,1
1637761058.057094,4
1637761058.162549,5
1637761058.266734,2
1637761058.370292,4
1637761058.473147,5
1637761058.577606,3
1637761058.683374,4
1637761058.787397,3
1637761058.890664,5
1637761058.997600,3
1637761059.102300,4
1637761059.205198,1
1637761059.308263,3
1637761059.411000,4
1637761059.514651,4
1637761059.617858,2
1637761059.721006,3
1637761059.825578,4
1637761059.929647,2
1637761060.032936,3
1637761060.135933,5
1637761060.240773,3
1637761060.344970,4
1637761060.452711,3
1637761060.556618,0
1637761060.659897,2
1637761060.763659,5
1637761060.868889,3
1637761060.972460,5
1637761061.075631,4
1637761061.180092,3
1637761061.284173,4
1637761061.388910,4
1637761061.492465,3
1637761061.595327,4
1637761061.699317,4
1637761061.802836,5
1637761061.907284,3
1637761062.012167,5
1637761062.115386,4
1637761062.223625,2
1637761062.327551,4
1637761062.431093,2
1637761062.535169,2
1637761062.638569,5
1637761062.742889,2
1637761062.847831,2
1637761062.951089,4
1637761063.054762,1
1637761063.159106,0
1637761063.262441,3
1637761063.366218,5
1637761063.470030,2
1637761063.573628,5
1637761063.677727,2
1637761063.782426,5
1637761063.885862,0
1637761063.989773,3
1637761064.095194,2
1637761064.247633,4
1637761064.398899,0
1637761064.504307,4
1637761064.607738,2
1637761064.711202,4
1637761064.816823,2
1637761064.920772,5
1637761065.025065,3
1637761065.127980,4
1637761065.231085,2
1637761065.334114,5
1637761065.443581,3
1637761065.547647,4
1637761065.651209,3
1637761065.755580,5
1637761065.860093,2
1637761065.964616,5
1637761066.068606,4
1637761066.172521,4
1637761066.277588,4
1637761066.380658,3
1637761066.483908,3
1637761066.589588,5
1637761066.694121,5
1637761066.797868,2
1637761066.901446,4
1637761067.004552,4
1637761067.111022,3
1637761067.214235,5
1637761067.321131,4
1637761067.424950,5
1637761067.529175,4
1637761067.632408,4
1637761067.735879,4
1637761067.839092,4
1637761067.942422,4
1637761068.045864,4
1637761068.148784,4
1637761068.253647,5
1637761068.358321,4
1637761068.462749,4
1637761068.566586,4
1637761068.670067,4
1637761068.773993,2
1637761068.877990,4
1637761068.982114,5
1637761069.085865,3
1637761069.189186,5
1637761069.292789,0
1637761069.395761,0
1637761069.499140,0
1637761069.604066,0
1637761069.706884,0
1637761069.809613,0
1637761069.914248,0
1637761070.018819,0
1637761070.123534,0
